Journey_ID,Date,Time,Hour,Day_Name,Month,Month_Number,Season,ISO_Week,Origin_Area,Destination_Area,Origin_Station,Destination_Station,Route_ID,Transport_Mode,Passenger_Count,Delay_Minutes,Scheduled_Trips,Completed_Trips,Service_Frequency_Min,Distance_Km,Average_Speed_Kmh,Capacity,Occupancy_Rate,Service_Reliability_Pct,Satisfaction_Score,CO2_Baseline_Car_kg,CO2_Actual_kg,CO2_Reduction_kg,On_Time_Status,Peak_Period,Weather,Incident_Type,Accessibility_Score
J001632,2025-06-13,19:00,19,Friday,June,6,Summer,24,West,East,West End,Lakeview,M1,Metro,555,20.9,10,10,6,25.9,29.7,605,0.9174,62.38,2.7,2458.04,402.49,2055.55,Delayed,Peak,Rain,Staff Shortage,88
J001633,2025-04-19,16:50,16,Saturday,April,4,Spring,16,East,Central,Innovation Hub,City Hall,B01,Bus,73,9.5,5,5,13,21.9,28.5,65,1.1231,82.9,3.9,273.38,135.89,137.49,Delayed,Peak,Clear,,77
J001634,2025-12-04,11:05,11,Thursday,December,12,Winter,49,Central,North,Old Town,Tech Campus,M4,Metro,370,2.6,15,15,4,17.0,38.3,737,0.502,95.32,4.2,1075.59,176.12,899.47,On Time,Interpeak,Rain,,90
J001635,2025-04-08,09:10,9,Tuesday,April,4,Spring,15,North,West,University,Expo Centre,M3,Metro,587,3.5,7,7,9,22.1,42.2,722,0.813,93.7,4.2,2218.33,363.24,1855.1,On Time,Peak,Cloudy,,85
J001636,2025-06-06,15:20,15,Friday,June,6,Summer,23,East,Central,Harbour East,City Hall,M2,Metro,459,0.1,10,10,6,28.8,45.3,580,0.7914,99.82,4.8,2260.48,370.14,1890.35,On Time,Interpeak,Cloudy,,91
J001637,2025-01-16,20:45,20,Thursday,January,1,Winter,3,East,West,Harbour East,Airport,B04,Bus,56,8.1,5,5,12,17.2,23.8,85,0.6588,85.42,4.0,164.71,81.87,82.84,Delayed,Off-Peak,Clear,,83
J001638,2025-11-07,11:55,11,Friday,November,11,Autumn,45,North,West,University,Expo Centre,T3,Tram,160,6.1,5,4,13,11.4,22.0,177,0.904,82.02,4.4,311.9,63.84,248.06,Delayed,Interpeak,Heavy Rain,,96
J001639,2025-05-23,20:15,20,Friday,May,5,Spring,21,East,West,Lakeview,Expo Centre,M2,Metro,170,2.5,7,7,9,13.7,46.6,698,0.2436,95.5,4.9,398.26,65.21,333.05,On Time,Off-Peak,Heatwave,,86
J001640,2025-03-04,15:15,15,Tuesday,March,3,Spring,10,West,South,West End,Greenfield,M1,Metro,295,3.4,12,12,5,14.2,40.8,642,0.4595,93.88,4.3,716.32,117.29,599.03,On Time,Interpeak,Rain,,82
J001641,2025-08-22,10:05,10,Friday,August,8,Summer,34,West,Central,Expo Centre,City Hall,C2,Bike Share,24,0.4,20,20,3,2.7,14.0,32,0.75,99.28,4.6,11.08,0.0,11.08,On Time,Interpeak,Rain,,63
J001642,2025-08-29,11:05,11,Friday,August,8,Summer,35,West,North,Airport,Tech Campus,B06,Bus,80,0.6,4,4,15,23.0,22.8,81,0.9877,98.92,4.4,314.64,156.4,158.24,On Time,Interpeak,Clear,,87
J001643,2025-08-14,17:50,17,Thursday,August,8,Summer,33,North,West,Riverside North,Airport,M4,Metro,411,6.8,10,10,6,10.9,39.8,505,0.8139,87.76,3.9,766.06,125.44,640.63,Delayed,Peak,Rain,,87
J001644,2025-04-26,12:20,12,Saturday,April,4,Spring,17,South,West,Greenfield,West End,S1,Shared Shuttle,10,16.5,6,6,10,13.1,27.1,14,0.7143,70.3,3.1,22.4,6.84,15.56,Delayed,Interpeak,Clear,Traffic,76
J001645,2025-06-14,06:30,6,Saturday,June,6,Summer,24,West,East,West End,East Gate,M4,Metro,376,7.0,10,10,6,22.4,44.8,611,0.6154,87.4,4.2,1440.23,235.83,1204.4,Delayed,Off-Peak,Snow,,90
J001646,2025-08-02,22:05,22,Saturday,August,8,Summer,31,East,West,Harbour East,Airport,T1,Tram,86,4.2,4,4,15,17.6,30.6,205,0.4195,92.44,4.6,258.83,52.98,205.85,On Time,Off-Peak,Clear,,96
J001647,2025-07-06,06:40,6,Sunday,July,7,Summer,27,North,Central,Tech Campus,Central Square,B01,Bus,45,1.8,7,7,9,22.8,27.8,70,0.6429,96.76,4.8,175.45,87.21,88.24,On Time,Off-Peak,Cloudy,,79
J001648,2025-10-05,09:40,9,Sunday,October,10,Autumn,40,East,South,Innovation Hub,South Market,M2,Metro,445,0.4,12,12,5,22.4,42.1,885,0.5028,99.28,5.0,1704.53,279.1,1425.42,On Time,Peak,Clear,,88
J001649,2025-03-06,18:50,18,Thursday,March,3,Spring,10,Central,East,Central Square,Harbour East,T2,Tram,162,1.0,5,5,13,20.0,30.5,186,0.871,98.2,4.9,554.04,113.4,440.64,On Time,Peak,Rain,,87
J001650,2025-12-09,09:30,9,Tuesday,December,12,Winter,50,South,East,Greenfield,East Gate,T2,Tram,173,6.0,5,5,12,11.6,23.3,152,1.1382,89.2,3.8,343.16,70.24,272.92,Delayed,Peak,Clear,,97
J001651,2025-11-02,18:20,18,Sunday,November,11,Autumn,44,West,Central,Expo Centre,Old Town,C2,Bike Share,16,0.0,8,8,8,1.4,10.2,20,0.8,100.0,4.4,3.83,0.0,3.83,On Time,Peak,Rain,,64
J001652,2025-05-20,16:15,16,Tuesday,May,5,Spring,21,West,North,Hilltop,University,S3,Shared Shuttle,15,1.8,3,3,20,8.6,28.0,13,1.1538,96.76,4.3,22.06,6.74,15.32,On Time,Peak,Clear,,82
J001653,2025-04-28,16:55,16,Monday,April,4,Spring,18,North,Central,North Park,Old Town,M3,Metro,631,0.2,8,8,8,20.9,40.2,760,0.8303,99.64,4.8,2255.13,369.26,1885.87,On Time,Peak,Clear,,90
J001654,2025-04-12,05:05,5,Saturday,April,4,Spring,15,South,West,Industrial South,West End,M4,Metro,296,4.4,7,7,9,26.1,40.3,674,0.4392,92.08,4.6,1321.08,216.32,1104.76,On Time,Off-Peak,Rain,,82
J001655,2025-10-24,15:00,15,Friday,October,10,Autumn,43,East,South,Harbour East,South Market,T1,Tram,191,18.7,10,10,6,17.1,26.1,224,0.8527,66.34,3.2,558.5,114.31,444.19,Delayed,Interpeak,Clear,Vehicle Issue,85
J001656,2025-12-16,14:05,14,Tuesday,December,12,Winter,51,West,Central,West End,Central Square,M1,Metro,307,2.3,7,7,9,26.2,47.7,887,0.3461,95.86,4.5,1375.42,225.22,1150.21,On Time,Interpeak,Clear,,88
J001657,2025-05-21,14:00,14,Wednesday,May,5,Spring,21,South,North,Industrial South,Tech Campus,M2,Metro,340,1.9,20,20,3,11.2,33.4,858,0.3963,96.58,4.3,651.17,106.62,544.54,On Time,Interpeak,Cloudy,,91
J001658,2025-01-24,07:45,7,Friday,January,1,Winter,4,East,South,Harbour East,South Market,M4,Metro,452,1.8,12,12,5,8.6,38.1,651,0.6943,96.76,4.8,664.71,108.84,555.87,On Time,Peak,Cloudy,,82
J001659,2025-08-09,13:15,13,Saturday,August,8,Summer,32,West,North,West End,Tech Campus,M4,Metro,399,4.8,6,6,10,10.8,37.5,530,0.7528,91.36,4.3,736.87,120.66,616.22,On Time,Interpeak,Clear,,89
J001660,2025-11-23,19:40,19,Sunday,November,11,Autumn,47,South,East,Greenfield,Lakeview,R3,Commuter Rail,224,2.2,2,2,24,50.8,67.8,565,0.3965,96.04,4.7,1945.84,364.13,1581.71,On Time,Peak,Cloudy,,89
J001661,2025-11-17,09:45,9,Monday,November,11,Autumn,47,South,North,Stadium,North Park,M4,Metro,537,4.5,10,10,6,14.9,37.4,609,0.8818,91.9,4.3,1368.22,224.04,1144.19,On Time,Peak,Cloudy,,85
J001662,2025-12-29,18:40,18,Monday,December,12,Winter,1,Central,East,Museum District,Harbour East,R3,Commuter Rail,482,6.8,3,3,18,21.9,72.2,522,0.9234,87.76,4.3,1805.04,337.79,1467.26,Delayed,Peak,Clear,,91
J001663,2025-05-13,15:00,15,Tuesday,May,5,Spring,20,Central,West,Museum District,Expo Centre,M4,Metro,662,4.5,10,9,6,15.3,40.5,859,0.7707,84.9,4.1,1731.99,283.6,1448.39,On Time,Interpeak,Cloudy,,92
J001664,2025-08-21,23:40,23,Thursday,August,8,Summer,34,North,Central,Tech Campus,Museum District,S2,Shared Shuttle,10,8.7,7,7,9,10.8,24.2,15,0.6667,84.34,4.4,18.47,5.64,12.82,Delayed,Off-Peak,Snow,,74
J001665,2025-08-07,15:30,15,Thursday,August,8,Summer,32,South,North,Greenfield,University,B04,Bus,73,3.1,4,4,14,13.4,26.7,67,1.0896,94.42,4.5,167.27,83.15,84.13,On Time,Interpeak,Clear,,86
J001666,2025-05-08,17:00,17,Thursday,May,5,Spring,19,Central,South,Central Square,Industrial South,B06,Bus,69,7.6,4,4,16,20.4,26.6,66,1.0455,86.32,3.9,240.7,119.65,121.05,Delayed,Peak,Rain,,87
J001667,2025-02-16,11:55,11,Sunday,February,2,Winter,7,North,West,Tech Campus,West End,S2,Shared Shuttle,8,7.1,4,4,14,16.9,29.6,8,1.0,87.22,3.9,23.12,7.06,16.05,Delayed,Interpeak,Clear,,71
J001668,2025-11-24,15:20,15,Monday,November,11,Autumn,48,West,North,Hilltop,University,C3,Bike Share,19,1.9,12,12,5,4.7,16.4,31,0.6129,96.58,4.6,15.27,0.0,15.27,On Time,Interpeak,Clear,,56
J001669,2025-05-04,05:40,5,Sunday,May,5,Spring,18,North,West,University,Hilltop,B03,Bus,75,5.0,5,5,13,18.9,27.5,71,1.0563,91.0,4.0,242.39,120.49,121.91,On Time,Off-Peak,Cloudy,,83
J001670,2025-09-02,20:15,20,Tuesday,September,9,Autumn,36,South,Central,Stadium,City Hall,B02,Bus,61,5.5,10,10,6,12.6,28.1,63,0.9683,90.1,4.1,131.43,65.33,66.1,Delayed,Off-Peak,Clear,,88
J001671,2025-06-19,21:05,21,Thursday,June,6,Summer,25,Central,East,Old Town,East Gate,M2,Metro,237,0.9,12,12,5,13.9,43.3,852,0.2782,98.38,5.0,563.33,92.24,471.08,On Time,Off-Peak,Cloudy,,89
J001672,2025-08-01,12:50,12,Friday,August,8,Summer,31,Central,North,Museum District,North Park,M3,Metro,438,5.0,10,10,6,18.5,33.9,753,0.5817,91.0,4.6,1385.61,226.88,1158.73,On Time,Interpeak,Clear,,92
J001673,2025-04-07,19:15,19,Monday,April,4,Spring,15,East,South,Innovation Hub,Industrial South,M4,Metro,599,3.2,15,15,4,14.3,35.8,552,1.0851,94.24,4.4,1464.73,239.84,1224.9,On Time,Peak,Clear,,90
J001674,2025-05-09,09:00,9,Friday,May,5,Spring,19,East,West,East Gate,Airport,T1,Tram,239,5.6,9,9,7,19.7,31.3,239,1.0,89.92,3.8,805.12,164.79,640.33,Delayed,Peak,Heavy Rain,,93
J001675,2025-01-02,17:00,17,Thursday,January,1,Winter,1,West,North,Airport,North Park,R3,Commuter Rail,328,12.2,2,2,24,27.7,55.0,499,0.6573,78.04,3.7,1553.64,290.74,1262.9,Delayed,Peak,Heavy Rain,,86
J001676,2025-06-13,12:40,12,Friday,June,6,Summer,24,West,Central,Expo Centre,Central Square,B01,Bus,78,24.2,3,3,18,7.3,23.7,71,1.0986,56.44,2.1,97.37,48.4,48.97,Delayed,Interpeak,Cloudy,Vehicle Issue,88
J001677,2025-04-08,05:05,5,Tuesday,April,4,Spring,15,Central,East,Museum District,Harbour East,B05,Bus,55,3.8,5,5,12,18.4,26.1,69,0.7971,93.16,4.2,173.05,86.02,87.03,On Time,Off-Peak,Clear,,87
J001678,2025-03-10,16:10,16,Monday,March,3,Spring,11,West,South,Airport,Industrial South,R3,Commuter Rail,278,3.7,3,3,21,37.9,46.6,571,0.4869,93.34,4.2,1801.69,337.16,1464.53,On Time,Peak,Clear,,92
J001679,2025-04-28,21:30,21,Monday,April,4,Spring,18,East,North,Harbour East,Tech Campus,M3,Metro,307,1.6,15,15,4,13.2,43.5,764,0.4018,97.12,4.7,692.96,113.47,579.49,On Time,Off-Peak,Clear,,94
J001680,2025-01-30,22:55,22,Thursday,January,1,Winter,5,East,South,Harbour East,South Market,B04,Bus,55,2.1,4,4,14,16.3,24.2,84,0.6548,96.22,4.4,153.3,76.2,77.1,On Time,Off-Peak,Clear,,84
J001681,2025-06-04,15:45,15,Wednesday,June,6,Summer,23,Central,West,Museum District,Hilltop,B03,Bus,54,6.8,5,5,12,22.3,19.0,71,0.7606,87.76,4.5,205.92,102.36,103.56,Delayed,Interpeak,Clear,,80
J001682,2025-04-18,21:30,21,Friday,April,4,Spring,16,West,North,Expo Centre,Tech Campus,M2,Metro,315,0.6,8,8,8,29.7,44.5,888,0.3547,98.92,4.6,1599.79,261.95,1337.84,On Time,Off-Peak,Heatwave,,84
J001683,2025-05-20,17:20,17,Tuesday,May,5,Spring,21,South,East,South Market,East Gate,T3,Tram,176,2.0,4,4,15,18.8,30.8,164,1.0732,96.4,4.5,565.8,115.81,450.0,On Time,Peak,Clear,,93
J001684,2025-09-03,14:45,14,Wednesday,September,9,Autumn,36,West,North,Expo Centre,Riverside North,M1,Metro,395,0.0,15,15,4,20.9,46.2,515,0.767,100.0,4.4,1411.69,231.15,1180.54,On Time,Interpeak,Clear,,92
J001685,2025-03-20,08:00,8,Thursday,March,3,Spring,12,South,East,Stadium,Harbour East,M4,Metro,736,1.2,12,12,5,27.8,37.8,784,0.9388,97.84,4.7,3498.8,572.9,2925.89,On Time,Peak,Heatwave,,88
J001686,2025-07-16,09:50,9,Wednesday,July,7,Summer,29,East,South,Lakeview,South Market,M2,Metro,507,4.8,8,8,8,9.2,36.6,589,0.8608,91.36,4.0,797.61,130.6,667.01,On Time,Peak,Clear,,83
J001687,2025-12-19,17:30,17,Friday,December,12,Winter,51,East,North,Harbour East,Riverside North,B06,Bus,52,6.6,4,4,16,16.5,20.0,65,0.8,88.12,4.3,146.72,72.93,73.79,Delayed,Peak,Clear,,77
J001688,2025-12-07,08:10,8,Sunday,December,12,Winter,49,East,Central,East Gate,Central Square,M4,Metro,530,2.6,6,6,10,25.1,33.6,693,0.7648,95.32,4.3,2274.81,372.48,1902.33,On Time,Peak,Heavy Rain,,92
J001689,2025-08-01,16:20,16,Friday,August,8,Summer,31,South,East,Industrial South,Harbour East,M2,Metro,580,1.2,15,15,4,18.0,42.2,700,0.8286,97.84,4.4,1785.24,292.32,1492.92,On Time,Peak,Rain,,83
J001690,2025-12-22,13:55,13,Monday,December,12,Winter,52,Central,South,Museum District,South Market,R3,Commuter Rail,233,1.6,3,3,22,33.5,58.3,639,0.3646,97.12,4.6,1334.74,249.78,1084.96,On Time,Interpeak,Clear,,85
J001691,2025-10-17,19:05,19,Friday,October,10,Autumn,42,West,Central,Airport,Central Square,T2,Tram,284,5.7,7,7,9,9.4,22.4,260,1.0923,89.74,4.2,456.5,93.44,363.07,Delayed,Peak,Cloudy,,96
J001692,2025-09-22,07:10,7,Monday,September,9,Autumn,39,East,Central,East Gate,City Hall,M3,Metro,634,1.0,9,9,7,27.5,42.1,738,0.8591,98.2,4.9,2981.39,488.18,2493.21,On Time,Peak,Heatwave,,84
J001693,2025-09-26,17:00,17,Friday,September,9,Autumn,39,East,West,Harbour East,Expo Centre,S1,Shared Shuttle,16,13.3,8,8,8,6.9,27.1,14,1.1429,76.06,3.1,18.88,5.77,13.11,Delayed,Peak,Clear,,72
J001694,2025-06-19,08:30,8,Thursday,June,6,Summer,25,South,North,Greenfield,North Park,R1,Commuter Rail,606,4.4,2,2,24,42.0,52.4,792,0.7652,92.08,4.2,4352.29,814.46,3537.83,On Time,Peak,Cloudy,,87
J001695,2025-03-20,19:20,19,Thursday,March,3,Spring,12,South,North,South Market,Riverside North,B03,Bus,66,10.2,4,4,15,23.3,20.2,62,1.0645,81.64,4.1,262.96,130.71,132.25,Delayed,Peak,Heavy Rain,,86
J001696,2025-04-26,09:30,9,Saturday,April,4,Spring,17,North,South,North Park,Stadium,S2,Shared Shuttle,10,28.4,5,5,12,16.4,34.3,15,0.6667,48.88,2.3,28.04,8.57,19.48,Delayed,Peak,Cloudy,Vehicle Issue,76
J001697,2025-01-01,16:20,16,Wednesday,January,1,Winter,1,East,South,East Gate,South Market,B03,Bus,74,4.1,5,5,12,11.0,24.0,65,1.1385,92.62,4.3,139.19,69.19,70.0,On Time,Peak,Cloudy,,87
J001698,2025-12-31,08:15,8,Wednesday,December,12,Winter,1,Central,South,Museum District,South Market,B02,Bus,54,6.4,4,4,15,9.5,27.6,57,0.9474,88.48,3.8,87.72,43.61,44.12,Delayed,Peak,Clear,,80
J001699,2025-03-17,19:10,19,Monday,March,3,Spring,12,North,West,University,Airport,M1,Metro,529,6.4,15,15,4,24.3,43.1,889,0.5951,88.48,4.4,2198.15,359.93,1838.22,Delayed,Peak,Cloudy,,82
J001700,2025-01-08,06:15,6,Wednesday,January,1,Winter,2,West,North,Airport,Tech Campus,B05,Bus,83,2.1,4,4,15,11.3,25.1,75,1.1067,96.22,4.5,160.38,79.72,80.66,On Time,Off-Peak,Cloudy,,87
J001701,2025-09-23,09:45,9,Tuesday,September,9,Autumn,39,Central,East,City Hall,Innovation Hub,R2,Commuter Rail,532,5.4,5,5,12,20.6,74.1,590,0.9017,90.28,4.2,1874.02,350.69,1523.33,Delayed,Peak,Clear,,91
J001702,2025-03-25,12:45,12,Tuesday,March,3,Spring,13,East,North,Harbour East,Tech Campus,R1,Commuter Rail,251,4.4,2,2,30,40.1,50.0,729,0.3443,92.08,4.7,1721.13,322.08,1399.05,On Time,Interpeak,Clear,,88
J001703,2025-04-25,09:05,9,Friday,April,4,Spring,17,North,West,University,Expo Centre,B03,Bus,69,2.6,5,5,13,5.5,22.1,59,1.1695,95.32,3.9,64.89,32.26,32.64,On Time,Peak,Cloudy,,85
J001704,2025-03-21,09:30,9,Friday,March,3,Spring,12,West,North,Airport,Tech Campus,M1,Metro,515,8.1,10,10,6,18.0,39.1,580,0.8879,85.42,4.2,1585.17,259.56,1325.61,Delayed,Peak,Clear,,91
J001705,2025-07-06,18:05,18,Sunday,July,7,Summer,27,Central,South,Museum District,South Market,R3,Commuter Rail,231,5.7,2,2,29,45.5,59.5,624,0.3702,89.74,4.3,1797.3,336.34,1460.96,Delayed,Peak,Cloudy,,81
J001706,2025-10-13,13:20,13,Monday,October,10,Autumn,42,East,West,Innovation Hub,Hilltop,M3,Metro,422,4.4,15,15,4,26.1,47.0,586,0.7201,92.08,4.7,1883.43,308.4,1575.03,On Time,Interpeak,Rain,,82
J001707,2025-03-30,10:10,10,Sunday,March,3,Spring,13,South,Central,South Market,Central Square,T2,Tram,143,6.6,5,5,12,18.2,20.6,195,0.7333,88.12,4.1,445.04,91.09,353.95,Delayed,Interpeak,Heavy Rain,,91
J001708,2025-06-04,14:15,14,Wednesday,June,6,Summer,23,North,South,Tech Campus,Stadium,B03,Bus,58,8.0,5,5,11,8.0,29.9,68,0.8529,85.6,3.9,79.34,39.44,39.9,Delayed,Interpeak,Heatwave,,77
J001709,2025-06-26,08:20,8,Thursday,June,6,Summer,26,Central,West,Old Town,Hilltop,B01,Bus,47,4.2,4,4,15,17.4,23.3,55,0.8545,92.44,4.4,139.84,69.51,70.33,On Time,Peak,Cloudy,,83
J001710,2025-02-01,13:40,13,Saturday,February,2,Winter,5,West,East,Airport,East Gate,B02,Bus,50,4.0,5,5,13,17.5,21.6,55,0.9091,92.8,4.1,149.62,74.38,75.25,On Time,Interpeak,Cloudy,,77
J001711,2025-09-18,14:55,14,Thursday,September,9,Autumn,38,South,West,South Market,West End,T1,Tram,123,4.3,5,5,13,16.9,23.5,157,0.7834,92.26,4.7,355.46,72.75,282.7,On Time,Interpeak,Cloudy,,86
J001712,2025-03-08,07:45,7,Saturday,March,3,Spring,10,North,Central,North Park,Old Town,B03,Bus,58,21.2,5,5,11,5.2,23.0,57,1.0175,61.84,2.3,51.57,25.64,25.94,Delayed,Peak,Clear,Vehicle Issue,81
J001713,2025-03-03,09:10,9,Monday,March,3,Spring,10,Central,North,Central Square,Tech Campus,C4,Bike Share,14,1.1,30,30,2,4.8,10.3,18,0.7778,98.02,4.3,11.49,0.0,11.49,On Time,Peak,Rain,,58
J001714,2025-06-16,05:20,5,Monday,June,6,Summer,25,North,South,Tech Campus,Stadium,S2,Shared Shuttle,6,3.8,5,5,11,13.8,20.4,15,0.4,93.16,4.4,14.16,5.69,8.47,On Time,Off-Peak,Clear,,81
J001715,2025-01-18,17:40,17,Saturday,January,1,Winter,3,South,North,Stadium,Riverside North,T1,Tram,127,2.3,4,4,15,15.4,21.4,224,0.567,95.86,4.8,334.44,68.45,265.99,On Time,Peak,Clear,,94
J001716,2025-08-20,21:05,21,Wednesday,August,8,Summer,34,North,West,Riverside North,Expo Centre,S3,Shared Shuttle,9,6.4,4,4,17,8.7,27.8,12,0.75,88.48,4.3,13.39,4.09,9.3,Delayed,Off-Peak,Rain,,76
J001717,2025-08-12,20:50,20,Tuesday,August,8,Summer,33,Central,South,Central Square,Stadium,B01,Bus,58,5.9,5,5,13,18.9,24.1,77,0.7532,89.38,4.6,187.45,93.18,94.27,Delayed,Off-Peak,Cloudy,,80
J001718,2025-01-28,14:15,14,Tuesday,January,1,Winter,5,North,West,North Park,Expo Centre,T1,Tram,124,0.0,8,8,8,8.5,28.8,221,0.5611,100.0,4.8,180.23,36.89,143.34,On Time,Interpeak,Cloudy,,91
J001719,2025-11-26,19:40,19,Wednesday,November,11,Autumn,48,West,East,Hilltop,East Gate,B06,Bus,58,9.3,4,4,14,21.2,27.3,55,1.0545,83.26,3.7,210.26,104.52,105.75,Delayed,Peak,Heatwave,,88
J001720,2025-04-16,09:55,9,Wednesday,April,4,Spring,16,Central,East,City Hall,Lakeview,T2,Tram,115,17.1,5,4,11,12.9,24.9,151,0.7616,62.22,3.4,253.68,51.92,201.76,Delayed,Peak,Cloudy,Roadworks,90
J001721,2025-07-09,19:20,19,Wednesday,July,7,Summer,28,West,South,West End,Stadium,M1,Metro,422,5.4,20,20,3,18.0,46.4,700,0.6029,90.28,4.2,1298.92,212.69,1086.23,Delayed,Peak,Clear,,90
J001722,2025-04-18,12:50,12,Friday,April,4,Spring,16,North,West,North Park,Hilltop,B01,Bus,84,5.1,4,4,17,15.7,28.4,85,0.9882,90.82,4.3,225.51,112.1,113.42,Delayed,Interpeak,Cloudy,,77
J001723,2025-06-20,18:30,18,Friday,June,6,Summer,25,North,West,Tech Campus,West End,T3,Tram,230,5.4,5,5,12,9.5,29.3,221,1.0407,90.28,4.0,373.64,76.48,297.16,Delayed,Peak,Rain,,86
J001724,2025-06-11,09:45,9,Wednesday,June,6,Summer,24,East,Central,East Gate,Museum District,M2,Metro,628,12.5,20,20,3,21.1,27.6,890,0.7056,77.5,3.1,2265.89,371.02,1894.86,Delayed,Peak,Clear,Traffic,89
J001725,2025-06-27,14:50,14,Friday,June,6,Summer,26,Central,East,City Hall,East Gate,M3,Metro,327,6.5,9,9,7,20.0,34.0,702,0.4658,88.3,4.0,1118.34,183.12,935.22,Delayed,Interpeak,Cloudy,,89
J001726,2025-12-20,19:45,19,Saturday,December,12,Winter,51,Central,South,Old Town,South Market,B01,Bus,89,5.8,8,8,8,12.2,28.8,78,1.141,89.56,4.2,185.67,92.29,93.38,Delayed,Peak,Clear,,85
J001727,2025-10-22,20:15,20,Wednesday,October,10,Autumn,43,South,West,Stadium,West End,T2,Tram,91,2.2,6,6,10,8.5,27.7,219,0.4155,96.04,4.2,132.27,27.07,105.2,On Time,Off-Peak,Cloudy,,85
J001728,2025-09-20,10:30,10,Saturday,September,9,Autumn,38,East,South,Lakeview,Industrial South,B06,Bus,65,26.6,7,7,9,7.0,21.6,77,0.8442,52.12,2.2,77.81,38.68,39.13,Delayed,Interpeak,Rain,Vehicle Issue,78
J001729,2025-02-27,18:40,18,Thursday,February,2,Winter,9,West,East,West End,East Gate,M1,Metro,383,2.9,8,8,8,30.7,37.3,718,0.5334,94.78,4.6,2010.64,329.23,1681.41,On Time,Peak,Clear,,82
J001730,2025-11-18,17:20,17,Tuesday,November,11,Autumn,47,North,East,University,Harbour East,T1,Tram,239,2.4,4,4,15,11.3,26.7,199,1.201,95.68,4.4,461.82,94.52,367.3,On Time,Peak,Rain,,86
J001731,2025-06-26,17:15,17,Thursday,June,6,Summer,26,East,Central,East Gate,Old Town,B01,Bus,55,7.3,5,5,12,18.2,24.3,71,0.7746,86.86,4.3,171.17,85.09,86.09,Delayed,Peak,Rain,,86
J001732,2025-05-09,11:05,11,Friday,May,5,Spring,19,East,Central,Innovation Hub,City Hall,M2,Metro,519,3.3,8,8,8,25.0,40.1,574,0.9042,94.06,4.4,2218.73,363.3,1855.43,On Time,Interpeak,Rain,,87
J001733,2025-06-21,05:30,5,Saturday,June,6,Summer,25,South,East,Industrial South,East Gate,B06,Bus,49,6.6,7,7,9,12.5,21.8,69,0.7101,88.12,4.2,104.74,52.06,52.68,Delayed,Off-Peak,Cloudy,,77
J001734,2025-11-25,09:10,9,Tuesday,November,11,Autumn,48,North,East,Tech Campus,Innovation Hub,S2,Shared Shuttle,12,7.1,3,3,18,11.4,25.5,15,0.8,87.22,4.5,23.39,7.15,16.25,Delayed,Peak,Clear,,70
J001735,2025-02-01,18:55,18,Saturday,February,2,Winter,5,West,North,Expo Centre,Riverside North,B04,Bus,61,5.0,4,4,16,13.5,20.3,62,0.9839,91.0,4.0,140.82,70.0,70.82,On Time,Peak,Rain,,76
J001736,2025-03-07,15:10,15,Friday,March,3,Spring,10,East,South,Harbour East,Stadium,M3,Metro,470,6.3,7,7,9,17.0,41.7,685,0.6861,88.66,4.2,1366.29,223.72,1142.57,Delayed,Interpeak,Snow,,87
J001737,2025-06-18,09:20,9,Wednesday,June,6,Summer,25,North,Central,Tech Campus,City Hall,T1,Tram,217,2.5,5,5,13,9.6,24.6,183,1.1858,95.5,4.3,356.23,72.91,283.32,On Time,Peak,Clear,,94
J001738,2025-03-26,19:00,19,Wednesday,March,3,Spring,13,West,South,Airport,Industrial South,B02,Bus,97,5.9,4,4,17,21.6,21.7,79,1.2278,89.38,4.1,358.28,178.09,180.19,Delayed,Peak,Clear,,78
J001739,2025-05-24,07:55,7,Saturday,May,5,Spring,21,West,Central,Expo Centre,City Hall,C3,Bike Share,37,0.0,10,10,6,3.7,16.4,35,1.0571,100.0,4.2,23.41,0.0,23.41,On Time,Peak,Cloudy,,57
J001740,2025-08-17,15:15,15,Sunday,August,8,Summer,33,South,East,South Market,Lakeview,M1,Metro,406,0.5,7,7,9,25.8,33.9,608,0.6678,99.1,4.6,1791.19,293.29,1497.9,On Time,Interpeak,Clear,,94
J001741,2025-03-03,12:20,12,Monday,March,3,Spring,10,East,West,Lakeview,Hilltop,R3,Commuter Rail,281,6.2,4,4,16,45.3,58.7,707,0.3975,88.84,4.2,2176.71,407.34,1769.37,Delayed,Interpeak,Clear,,87
J001742,2025-02-17,16:50,16,Monday,February,2,Winter,8,East,North,Innovation Hub,Riverside North,T2,Tram,135,4.0,5,5,11,15.7,31.9,174,0.7759,92.8,4.4,362.43,74.18,288.25,On Time,Peak,Cloudy,,97
J001743,2025-02-19,21:30,21,Wednesday,February,2,Winter,8,North,Central,North Park,Old Town,C2,Bike Share,9,1.0,30,30,2,1.6,12.4,34,0.2647,98.2,4.5,2.46,0.0,2.46,On Time,Off-Peak,Clear,,55
J001744,2025-04-09,12:20,12,Wednesday,April,4,Spring,15,Central,North,Old Town,University,B03,Bus,61,20.5,4,4,17,22.4,18.6,78,0.7821,63.1,3.2,233.65,116.14,117.51,Delayed,Interpeak,Clear,Vehicle Issue,83
J001745,2025-08-30,06:05,6,Saturday,August,8,Summer,35,Central,South,City Hall,Stadium,T2,Tram,126,0.7,9,9,7,8.7,31.8,155,0.8129,98.74,4.5,187.45,38.37,149.08,On Time,Off-Peak,Clear,,93
